dest_plate,dest_row,dest_col,dest_well,fwd_idx,rev_idx,fwd_source_well,rev_source_well,plate_role,well_type,strain1,strain2,vol1_nL,vol2_nL,total_inoculum_nL,log2_inoculum_ratio,separation_bp
1,O,5,O5,28,18,E9,D14,primary_sequenced,pair,G14,D24,100,100,200,0.0,163
1,O,6,O6,74,62,M5,L6,primary_sequenced,density,E16,P17,100,100,200,0.0,219
1,O,7,O7,37,34,G3,F22,primary_sequenced,mono,J22,J22,200,0,200,,-1
1,O,8,O8,32,39,E17,H8,primary_sequenced,mono,J20,J20,200,0,200,,-1
1,O,9,O9,79,3,M15,B8,primary_sequenced,density,E16,P17,50,50,100,0.0,219
1,O,10,O10,75,90,M7,P14,primary_sequenced,mono,O17,O17,100,0,100,,-1
1,O,11,O11,40,75,G9,N8,primary_sequenced,mono,O2,O2,200,0,200,,-1
1,O,12,O12,7,50,A15,J6,primary_sequenced,pair,M22,C4,100,100,200,0.0,190
1,O,13,O13,70,84,K21,P2,primary_sequenced,pair,A11,C13,100,100,200,0.0,96
1,O,14,O14,43,40,G15,H10,primary_sequenced,techrep,I8,N11,100,100,200,0.0,83
1,O,15,O15,44,74,G17,N6,primary_sequenced,pair,D21,J16,100,100,200,0.0,120
1,O,16,O16,92,66,O17,L14,primary_sequenced,mono,D15,D15,200,0,200,,-1
1,O,17,O17,72,49,M1,J4,primary_sequenced,pair,I5,K8,100,100,200,0.0,253
1,O,18,O18,60,44,K1,H18,primary_sequenced,mono,K20,K20,200,0,200,,-1
1,O,19,O19,59,78,I23,N14,primary_sequenced,techrep,K14,B9,100,100,200,0.0,83
1,O,20,O20,80,81,M17,N20,primary_sequenced,mono,E9,E9,100,0,100,,-1
1,O,21,O21,36,56,G1,J18,primary_sequenced,pair,D18,H20,100,100,200,0.0,300
1,O,22,O22,39,45,G7,H20,primary_sequenced,pair,D21,O17,100,100,200,0.0,42
1,O,23,O23,63,37,K7,H4,primary_sequenced,pair,N13,B9,100,100,200,0.0,176
2,B,2,B2,26,33,E5,F20,primary_sequenced,ratio,E20,P11,175,25,200,2.807354922057604,17
2,B,3,B3,18,80,C13,N18,primary_sequenced,pair,O12,M9,100,100,200,0.0,268
2,B,4,B4,76,7,M9,B16,primary_sequenced,mono,H13,H13,100,0,100,,-1
2,B,5,B5,15,61,C7,L4,primary_sequenced,mono,N4,N4,100,0,100,,-1
2,B,6,B6,85,39,O3,H8,primary_sequenced,pair,M9,M19,100,100,200,0.0,113
2,B,7,B7,92,74,O17,N6,primary_sequenced,mono,O5,O5,100,0,100,,-1
2,B,8,B8,41,24,G11,F2,primary_sequenced,mono,I1,I1,100,0,100,,-1
2,B,9,B9,20,58,C17,J22,primary_sequenced,mono,C21,C21,200,0,200,,-1
2,B,10,B10,9,8,A19,B18,primary_sequenced,pair,F16,D13,100,100,200,0.0,254
2,B,11,B11,87,63,O7,L8,primary_sequenced,mono,A24,A24,100,0,100,,-1
2,B,12,B12,80,23,M17,D24,primary_sequenced,pair,C16,N21,100,100,200,0.0,241
2,B,13,B13,84,34,O1,F22,primary_sequenced,pair,K20,F2,100,100,200,0.0,136
2,B,14,B14,16,7,C9,B16,primary_sequenced,pair,P6,M6,100,100,200,0.0,203
2,B,15,B15,56,68,I17,L18,primary_sequenced,techrep,D16,F14,100,100,200,0.0,255
2,B,16,B16,53,75,I11,N8,primary_sequenced,mono,P24,P24,200,0,200,,-1
2,B,17,B17,21,54,C19,J14,primary_sequenced,pair,F14,H8,100,100,200,0.0,69
2,B,18,B18,94,76,O21,N10,primary_sequenced,mono,O21,O21,200,0,200,,-1
2,B,19,B19,47,75,G23,N8,primary_sequenced,pair,E13,F22,100,100,200,0.0,230
2,B,20,B20,31,93,E15,P20,primary_sequenced,pair,P23,O1,100,100,200,0.0,170
2,B,21,B21,81,66,M19,L14,primary_sequenced,ratio,E20,P11,50,150,200,-1.5849625007211563,17
2,B,22,B22,43,69,G15,L20,primary_sequenced,pair,E1,G24,100,100,200,0.0,271
2,B,23,B23,40,0,G9,B2,primary_sequenced,pair,H16,F9,100,100,200,0.0,249
2,C,2,C2,40,10,G9,B22,primary_sequenced,pair,M2,E5,100,100,200,0.0,114
2,C,3,C3,73,39,M3,H8,primary_sequenced,pair,J19,A23,100,100,200,0.0,243
2,C,4,C4,12,72,C1,N2,primary_sequenced,mono,M2,M2,200,0,200,,-1
2,C,5,C5,13,82,C3,N22,primary_sequenced,ratio,D23,G9,150,50,200,1.584962500721156,302
2,C,6,C6,55,40,I15,H10,primary_sequenced,techrep,G1,M20,100,100,200,0.0,191
2,C,7,C7,14,62,C5,L6,primary_sequenced,mono,K13,K13,200,0,200,,-1
2,C,8,C8,85,38,O3,H6,primary_sequenced,pair,I1,F11,100,100,200,0.0,179
2,C,9,C9,26,42,E5,H14,primary_sequenced,pair,J12,K1,100,100,200,0.0,96
2,C,10,C10,70,37,K21,H4,primary_sequenced,mono,L5,L5,200,0,200,,-1
2,C,11,C11,13,26,C3,F6,primary_sequenced,density,F23,O9,200,200,400,0.0,273
2,C,12,C12,71,80,K23,N18,primary_sequenced,pair,N10,K12,100,100,200,0.0,238
2,C,13,C13,82,52,M21,J10,primary_sequenced,pair,L10,M24,100,100,200,0.0,18
2,C,14,C14,82,50,M21,J6,primary_sequenced,pair,O11,F12,100,100,200,0.0,301
2,C,15,C15,26,13,E5,D4,primary_sequenced,mono,A1,A1,100,0,100,,-1
2,C,16,C16,57,48,I19,J2,primary_sequenced,pair,O11,N6,100,100,200,0.0,209
2,C,17,C17,57,37,I19,H4,primary_sequenced,pair,E3,G13,100,100,200,0.0,98
2,C,18,C18,43,91,G15,P16,primary_sequenced,pair,E16,F12,100,100,200,0.0,308
2,C,19,C19,25,55,E3,J16,primary_sequenced,mono,E4,E4,100,0,100,,-1
2,C,20,C20,52,77,I9,N12,primary_sequenced,pair,E20,C18,100,100,200,0.0,16
2,C,21,C21,53,17,I11,D12,primary_sequenced,techrep,B11,I3,100,100,200,0.0,185
2,C,22,C22,8,22,A17,D22,primary_sequenced,pair,N5,N2,100,100,200,0.0,-1
2,C,23,C23,57,65,I19,L12,primary_sequenced,techrep,B23,A5,100,100,200,0.0,210
2,D,2,D2,85,72,O3,N2,primary_sequenced,techrep,L23,H2,100,100,200,0.0,173
2,D,3,D3,12,49,C1,J4,primary_sequenced,mono,G12,G12,100,0,100,,-1
2,D,4,D4,54,42,I13,H14,primary_sequenced,pair,N21,I21,100,100,200,0.0,304
2,D,5,D5,70,33,K21,F20,primary_sequenced,pair,M17,E21,100,100,200,0.0,248
2,D,6,D6,34,36,E21,H2,primary_sequenced,pair,M17,P23,100,100,200,0.0,185
2,D,7,D7,70,5,K21,B12,primary_sequenced,ratio,C20,O19,175,25,200,2.807354922057604,137
2,D,8,D8,48,14,I1,D6,primary_sequenced,mono,D2,D2,200,0,200,,-1
2,D,9,D9,60,70,K1,L22,primary_sequenced,pair,N8,O22,100,100,200,0.0,347
2,D,10,D10,12,0,C1,B2,primary_sequenced,pair,B11,G12,100,100,200,0.0,262
2,D,11,D11,47,9,G23,B20,primary_sequenced,techrep,N15,K9,100,100,200,0.0,197
2,D,12,D12,34,93,E21,P20,primary_sequenced,pair,L1,D9,100,100,200,0.0,309
2,D,13,D13,84,70,O1,L22,primary_sequenced,pair,O24,K21,100,100,200,0.0,203
2,D,14,D14,95,18,O23,D14,primary_sequenced,mono,G20,G20,100,0,100,,-1
2,D,15,D15,92,9,O17,B20,primary_sequenced,ratio,E20,P11,100,100,200,0.0,17
2,D,16,D16,79,89,M15,P12,primary_sequenced,pair,K21,D19,100,100,200,0.0,116
2,D,17,D17,41,52,G11,J10,primary_sequenced,mono,M3,M3,100,0,100,,-1
2,D,18,D18,90,68,O13,L18,primary_sequenced,pair,C17,N14,100,100,200,0.0,301
2,D,19,D19,30,54,E13,J14,primary_sequenced,pair,J17,K4,100,100,200,0.0,145
2,D,20,D20,67,43,K15,H16,primary_sequenced,mono,L14,L14,200,0,200,,-1
2,D,21,D21,76,38,M9,H6,primary_sequenced,pair,A5,E23,100,100,200,0.0,233
2,D,22,D22,54,73,I13,N4,primary_sequenced,density,F23,O9,100,100,200,0.0,273
2,D,23,D23,91,87,O15,P8,primary_sequenced,mono,A19,A19,200,0,200,,-1
2,E,2,E2,30,17,E13,D12,primary_sequenced,mono,B11,B11,200,0,200,,-1
2,E,3,E3,62,3,K5,B8,primary_sequenced,pair,A18,F20,100,100,200,0.0,333
2,E,4,E4,30,57,E13,J20,primary_sequenced,mono,A5,A5,200,0,200,,-1
2,E,5,E5,66,44,K13,H18,primary_sequenced,pair,P6,E21,100,100,200,0.0,260
2,E,6,E6,5,12,A11,D2,primary_sequenced,techrep,K6,J12,100,100,200,0.0,299
2,E,7,E7,72,48,M1,J2,primary_sequenced,pair,B19,H9,100,100,200,0.0,308
2,E,8,E8,55,37,I15,H4,primary_sequenced,pair,L1,N7,100,100,200,0.0,203
2,E,9,E9,63,21,K7,D20,primary_sequenced,mono,P23,P23,100,0,100,,-1
2,E,10,E10,48,22,I1,D22,primary_sequenced,pair,J16,J22,100,100,200,0.0,25
2,E,11,E11,57,33,I19,F20,primary_sequenced,ratio,F5,M19,25,175,200,-2.807354922057604,149
2,E,12,E12,49,92,I3,P18,primary_sequenced,pair,F19,D10,100,100,200,0.0,191
2,E,13,E13,54,86,I13,P6,primary_sequenced,pair,K21,P19,100,100,200,0.0,135
2,E,14,E14,32,27,E17,F8,primary_sequenced,density,E6,O9,200,200,400,0.0,234
2,E,15,E15,23,82,C23,N22,primary_sequenced,mono,B19,B19,100,0,100,,-1
2,E,16,E16,29,58,E11,J22,primary_sequenced,mono,C13,C13,100,0,100,,-1
2,E,17,E17,55,50,I15,J6,primary_sequenced,mono,F1,F1,100,0,100,,-1
2,E,18,E18,81,91,M19,P16,primary_sequenced,pair,C22,K9,100,100,200,0.0,27
2,E,19,E19,10,61,A21,L4,primary_sequenced,pair,E18,M11,100,100,200,0.0,26
2,E,20,E20,44,59,G17,J24,primary_sequenced,pair,I7,J19,100,100,200,0.0,306
2,E,21,E21,61,73,K3,N4,primary_sequenced,ratio,C24,E10,25,175,200,-2.807354922057604,15
2,E,22,E22,5,18,A11,D14,primary_sequenced,ratio,C24,E10,50,150,200,-1.5849625007211563,15
2,E,23,E23,95,79,O23,N16,primary_sequenced,pair,G2,B14,100,100,200,0.0,281
2,F,2,F2,13,72,C3,N2,primary_sequenced,pair,B5,K17,100,100,200,0.0,65
2,F,3,F3,85,12,O3,D2,primary_sequenced,mono,O6,O6,200,0,200,,-1
2,F,4,F4,52,91,I9,P16,primary_sequenced,techrep,H10,G11,100,100,200,0.0,35
2,F,5,F5,83,25,M23,F4,primary_sequenced,pair,H6,F1,100,100,200,0.0,220
2,F,6,F6,35,79,E23,N16,primary_sequenced,pair,G7,K23,100,100,200,0.0,291
2,F,7,F7,19,90,C15,P14,primary_sequenced,pair,F23,P24,100,100,200,0.0,312
2,F,8,F8,65,73,K11,N4,primary_sequenced,techrep,D6,B5,100,100,200,0.0,174
2,F,9,F9,7,59,A15,J24,primary_sequenced,mono,M4,M4,100,0,100,,-1
2,F,10,F10,5,49,A11,J4,primary_sequenced,pair,M6,I23,100,100,200,0.0,262
2,F,11,F11,65,33,K11,F20,primary_sequenced,mono,H3,H3,200,0,200,,-1
2,F,12,F12,66,70,K13,L22,primary_sequenced,pair,K18,G2,100,100,200,0.0,305
2,F,13,F13,41,72,G11,N2,primary_sequenced,pair,G15,I16,100,100,200,0.0,305
2,F,14,F14,39,12,G7,D2,primary_sequenced,pair,E21,C12,100,100,200,0.0,225
2,F,15,F15,21,41,C19,H12,primary_sequenced,density,F23,O9,50,50,100,0.0,273
2,F,16,F16,72,95,M1,P24,primary_sequenced,ratio,F5,M19,150,50,200,1.584962500721156,149
2,F,17,F17,81,3,M19,B8,primary_sequenced,techrep,A24,O18,100,100,200,0.0,110
2,F,18,F18,0,51,A1,J8,primary_sequenced,mono,F12,F12,100,0,100,,-1
2,F,19,F19,3,16,A7,D10,primary_sequenced,pair,N16,N9,100,100,200,0.0,-1
2,F,20,F20,76,32,M9,F18,primary_sequenced,pair,J4,A9,100,100,200,0.0,300
2,F,21,F21,36,70,G1,L22,primary_sequenced,techrep,C1,D12,100,100,200,0.0,202
2,F,22,F22,32,5,E17,B12,primary_sequenced,pair,G1,N1,100,100,200,0.0,29
2,F,23,F23,95,90,O23,P14,primary_sequenced,ratio,D23,G9,25,175,200,-2.807354922057604,302
2,G,2,G2,67,13,K15,D4,primary_sequenced,density,G7,O13,50,50,100,0.0,42
2,G,3,G3,5,62,A11,L6,primary_sequenced,mono,I18,I18,100,0,100,,-1
2,G,4,G4,75,79,M7,N16,primary_sequenced,pair,M22,J23,100,100,200,0.0,158
2,G,5,G5,1,61,A3,L4,primary_sequenced,pair,F18,L13,100,100,200,0.0,313
2,G,6,G6,59,61,I23,L4,primary_sequenced,pair,F12,F13,100,100,200,0.0,240
2,G,7,G7,59,77,I23,N12,primary_sequenced,pair,E6,B1,100,100,200,0.0,303
2,G,8,G8,78,75,M13,N8,primary_sequenced,pair,D12,P5,100,100,200,0.0,36
2,G,9,G9,59,67,I23,L16,primary_sequenced,pair,H14,B3,100,100,200,0.0,281
2,G,10,G10,6,9,A13,B20,primary_sequenced,pair,E3,H13,100,100,200,0.0,177
2,G,11,G11,57,9,I19,B20,primary_sequenced,techrep,E20,G16,100,100,200,0.0,241
2,G,12,G12,37,52,G3,J10,primary_sequenced,techrep,F10,A9,100,100,200,0.0,298
2,G,13,G13,13,21,C3,D20,primary_sequenced,pair,C7,C6,100,100,200,0.0,271
2,G,14,G14,68,41,K17,H12,primary_sequenced,pair,G9,J12,100,100,200,0.0,297
2,G,15,G15,27,2,E7,B6,primary_sequenced,mono,D16,D16,100,0,100,,-1
2,G,16,G16,22,40,C21,H10,primary_sequenced,ratio,D23,G9,175,25,200,2.807354922057604,302
2,G,17,G17,54,4,I13,B10,primary_sequenced,mono,L24,L24,100,0,100,,-1
2,G,18,G18,31,67,E15,L16,primary_sequenced,pair,P1,N22,100,100,200,0.0,35
2,G,19,G19,3,74,A7,N6,primary_sequenced,mono,K24,K24,200,0,200,,-1
2,G,20,G20,66,29,K13,F12,primary_sequenced,mono,G5,G5,100,0,100,,-1
2,G,21,G21,90,20,O13,D18,primary_sequenced,pair,I12,J24,100,100,200,0.0,313
2,G,22,G22,26,79,E5,N16,primary_sequenced,mono,G2,G2,200,0,200,,-1
2,G,23,G23,64,27,K9,F8,primary_sequenced,pair,P19,O3,100,100,200,0.0,135
2,H,2,H2,30,66,E13,L14,primary_sequenced,pair,L22,E2,100,100,200,0.0,229
2,H,3,H3,71,22,K23,D22,primary_sequenced,pair,B11,H3,100,100,200,0.0,271
2,H,4,H4,89,42,O11,H14,primary_sequenced,pair,N23,K22,100,100,200,0.0,190
2,H,5,H5,66,2,K13,B6,primary_sequenced,ratio,E13,G6,50,150,200,-1.5849625007211563,17
2,H,6,H6,80,35,M17,F24,primary_sequenced,mono,O9,O9,100,0,100,,-1
2,H,7,H7,87,45,O7,H20,primary_sequenced,pair,E14,P15,100,100,200,0.0,148
2,H,8,H8,0,55,A1,J16,primary_sequenced,mono,A9,A9,100,0,100,,-1
2,H,9,H9,61,60,K3,L2,primary_sequenced,pair,F15,B1,100,100,200,0.0,306
2,H,10,H10,55,74,I15,N6,primary_sequenced,mono,N17,N17,200,0,200,,-1
2,H,11,H11,24,38,E1,H6,primary_sequenced,techrep,P5,A17,100,100,200,0.0,38
2,H,12,H12,60,75,K1,N8,primary_sequenced,ratio,E20,P11,150,50,200,1.584962500721156,17
2,H,13,H13,0,58,A1,J22,primary_sequenced,pair,N18,G4,100,100,200,0.0,25
2,H,14,H14,12,69,C1,L20,primary_sequenced,techrep,N19,F12,100,100,200,0.0,239
2,H,15,H15,38,2,G5,B6,primary_sequenced,pair,O15,G23,100,100,200,0.0,194
2,H,16,H16,41,55,G11,J16,primary_sequenced,pair,J13,G21,100,100,200,0.0,193
2,H,17,H17,29,91,E11,P16,primary_sequenced,mono,B2,B2,100,0,100,,-1
2,H,18,H18,4,48,A9,J2,primary_sequenced,pair,N12,E9,100,100,200,0.0,261
2,H,19,H19,31,8,E15,B18,primary_sequenced,ratio,F5,M19,100,100,200,0.0,149
2,H,20,H20,84,89,O1,P12,primary_sequenced,ratio,E13,G6,25,175,200,-2.807354922057604,17
2,H,21,H21,22,49,C21,J4,primary_sequenced,pair,O11,C11,100,100,200,0.0,175
2,H,22,H22,35,2,E23,B6,primary_sequenced,ratio,E13,G6,175,25,200,2.807354922057604,17
2,H,23,H23,52,12,I9,D2,primary_sequenced,ratio,E20,P11,25,175,200,-2.807354922057604,17
2,I,2,I2,78,49,M13,J4,primary_sequenced,pair,L19,K23,100,100,200,0.0,110
2,I,3,I3,13,66,C3,L14,primary_sequenced,mono,M14,M14,100,0,100,,-1
2,I,4,I4,78,26,M13,F6,primary_sequenced,pair,O20,G11,100,100,200,0.0,215
2,I,5,I5,78,58,M13,J22,primary_sequenced,mono,O7,O7,100,0,100,,-1
2,I,6,I6,92,56,O17,J18,primary_sequenced,pair,F6,H2,100,100,200,0.0,183
2,I,7,I7,15,45,C7,H20,primary_sequenced,density,O19,P11,200,200,400,0.0,181
2,I,8,I8,81,34,M19,F22,primary_sequenced,pair,G7,C12,100,100,200,0.0,44
2,I,9,I9,76,61,M9,L4,primary_sequenced,mono,M24,M24,200,0,200,,-1
2,I,10,I10,92,73,O17,N4,primary_sequenced,mono,O23,O23,100,0,100,,-1
2,I,11,I11,92,77,O17,N12,primary_sequenced,mono,H10,H10,100,0,100,,-1
2,I,12,I12,49,63,I3,L8,primary_sequenced,pair,M23,M15,100,100,200,0.0,129
2,I,13,I13,2,80,A5,N18,primary_sequenced,pair,H15,G2,100,100,200,0.0,234
2,I,14,I14,53,92,I11,P18,primary_sequenced,pair,G10,I4,100,100,200,0.0,120
2,I,15,I15,32,28,E17,F10,primary_sequenced,pair,D4,G21,100,100,200,0.0,215
2,I,16,I16,74,87,M5,P8,primary_sequenced,pair,B12,A18,100,100,200,0.0,331
2,I,17,I17,12,54,C1,J14,primary_sequenced,pair,P24,A19,100,100,200,0.0,49
2,I,18,I18,51,15,I7,D8,primary_sequenced,pair,H24,H9,100,100,200,0.0,304
2,I,19,I19,30,14,E13,D6,primary_sequenced,pair,B7,K22,100,100,200,0.0,25
2,I,20,I20,13,33,C3,F20,primary_sequenced,pair,D5,H12,100,100,200,0.0,268
2,I,21,I21,82,9,M21,B20,primary_sequenced,density,G7,O13,100,100,200,0.0,42
2,I,22,I22,49,70,I3,L22,primary_sequenced,mono,A18,A18,200,0,200,,-1
2,I,23,I23,58,20,I21,D18,primary_sequenced,pair,B12,F2,100,100,200,0.0,159
2,J,2,J2,18,29,C13,F12,primary_sequenced,pair,C20,D16,100,100,200,0.0,312
2,J,3,J3,66,0,K13,B2,primary_sequenced,mono,L13,L13,100,0,100,,-1
2,J,4,J4,0,92,A1,P18,primary_sequenced,mono,I4,I4,100,0,100,,-1
2,J,5,J5,78,50,M13,J6,primary_sequenced,pair,A13,C14,100,100,200,0.0,75
2,J,6,J6,20,77,C17,N12,primary_sequenced,mono,I24,I24,100,0,100,,-1
2,J,7,J7,52,54,I9,J14,primary_sequenced,ratio,D23,G9,50,150,200,-1.5849625007211563,302
2,J,8,J8,68,82,K17,N22,primary_sequenced,techrep,J18,B12,100,100,200,0.0,198
2,J,9,J9,30,22,E13,D22,primary_sequenced,pair,M19,F3,100,100,200,0.0,149
2,J,10,J10,24,19,E1,D16,primary_sequenced,mono,K11,K11,200,0,200,,-1
2,J,11,J11,51,0,I7,B2,primary_sequenced,mono,L3,L3,100,0,100,,-1
2,J,12,J12,39,16,G7,D10,primary_sequenced,pair,E2,G16,100,100,200,0.0,305
2,J,13,J13,79,67,M15,L16,primary_sequenced,pair,M14,F18,100,100,200,0.0,296
2,J,14,J14,90,33,O13,F20,primary_sequenced,mono,N8,N8,200,0,200,,-1
2,J,15,J15,67,8,K15,B18,primary_sequenced,techrep,O1,H11,100,100,200,0.0,62
2,J,16,J16,73,53,M3,J12,primary_sequenced,mono,F20,F20,200,0,200,,-1
2,J,17,J17,55,76,I15,N10,primary_sequenced,pair,B4,M16,100,100,200,0.0,16
2,J,18,J18,93,66,O19,L14,primary_sequenced,pair,O21,N19,100,100,200,0.0,35
2,J,19,J19,50,93,I5,P20,primary_sequenced,pair,E19,D23,100,100,200,0.0,227
2,J,20,J20,94,60,O21,L2,primary_sequenced,mono,G4,G4,100,0,100,,-1
2,J,21,J21,46,56,G21,J18,primary_sequenced,pair,D4,D12,100,100,200,0.0,203
2,J,22,J22,62,52,K5,J10,primary_sequenced,pair,M22,N17,100,100,200,0.0,105
2,J,23,J23,49,50,I3,J6,primary_sequenced,mono,I17,I17,200,0,200,,-1
2,K,2,K2,63,26,K7,F6,primary_sequenced,mono,J5,J5,100,0,100,,-1
2,K,3,K3,69,91,K19,P16,primary_sequenced,mono,D14,D14,200,0,200,,-1
2,K,4,K4,75,86,M7,P6,primary_sequenced,pair,H10,L9,100,100,200,0.0,364
2,K,5,K5,75,16,M7,D10,primary_sequenced,pair,K5,M1,100,100,200,0.0,279
2,K,6,K6,17,83,C11,N24,primary_sequenced,ratio,C20,O19,150,50,200,1.584962500721156,137
2,K,7,K7,37,46,G3,H22,primary_sequenced,pair,B17,B6,100,100,200,0.0,252
2,K,8,K8,12,23,C1,D24,primary_sequenced,pair,A24,L15,100,100,200,0.0,137
2,K,9,K9,74,42,M5,H14,primary_sequenced,mono,B8,B8,100,0,100,,-1
2,K,10,K10,81,43,M19,H16,primary_sequenced,mono,G6,G6,200,0,200,,-1
2,K,11,K11,0,93,A1,P20,primary_sequenced,pair,B22,I11,100,100,200,0.0,179
2,K,12,K12,65,7,K11,B16,primary_sequenced,mono,J2,J2,100,0,100,,-1
2,K,13,K13,38,15,G5,D8,primary_sequenced,ratio,D23,G9,100,100,200,0.0,302
2,K,14,K14,52,23,I9,D24,primary_sequenced,mono,F24,F24,200,0,200,,-1
2,K,15,K15,15,4,C7,B10,primary_sequenced,pair,G24,N6,100,100,200,0.0,19
2,K,16,K16,44,83,G17,N24,primary_sequenced,mono,O2,O2,100,0,100,,-1
2,K,17,K17,77,16,M11,D10,primary_sequenced,mono,D5,D5,100,0,100,,-1
2,K,18,K18,33,89,E19,P12,primary_sequenced,pair,N4,D6,100,100,200,0.0,237
2,K,19,K19,95,61,O23,L4,primary_sequenced,ratio,C24,E10,100,100,200,0.0,15
2,K,20,K20,87,2,O7,B6,primary_sequenced,pair,E12,O20,100,100,200,0.0,215
2,K,21,K21,6,3,A13,B8,primary_sequenced,density,G7,O13,200,200,400,0.0,42
2,K,22,K22,77,10,M11,B22,primary_sequenced,pair,E6,D5,100,100,200,0.0,199
2,K,23,K23,30,94,E13,P22,primary_sequenced,pair,M3,J3,100,100,200,0.0,218
2,L,2,L2,66,21,K13,D20,primary_sequenced,mono,G21,G21,100,0,100,,-1
2,L,3,L3,31,68,E15,L18,primary_sequenced,mono,I23,I23,100,0,100,,-1
2,L,4,L4,60,24,K1,F2,primary_sequenced,pair,D15,P18,100,100,200,0.0,193
2,L,5,L5,41,40,G11,H10,primary_sequenced,density,E6,O9,100,100,200,0.0,234
2,L,6,L6,30,32,E13,F18,primary_sequenced,mono,A22,A22,200,0,200,,-1
2,L,7,L7,59,71,I23,L24,primary_sequenced,mono,D1,D1,100,0,100,,-1
2,L,8,L8,56,54,I17,J14,primary_sequenced,pair,K3,B18,100,100,200,0.0,228
2,L,9,L9,95,40,O23,H10,primary_sequenced,techrep,I8,N11,100,100,200,0.0,83
2,L,10,L10,24,39,E1,H8,primary_sequenced,pair,N18,K6,100,100,200,0.0,278
2,L,11,L11,89,80,O11,N18,primary_sequenced,ratio,E13,G6,150,50,200,1.584962500721156,17
2,L,12,L12,58,92,I21,P18,primary_sequenced,pair,F5,M13,100,100,200,0.0,27
2,L,13,L13,48,82,I1,N22,primary_sequenced,ratio,F5,M19,175,25,200,2.807354922057604,149
2,L,14,L14,61,0,K3,B2,primary_sequenced,pair,C23,K19,100,100,200,0.0,191
2,L,15,L15,77,25,M11,F4,primary_sequenced,mono,E15,E15,100,0,100,,-1
2,L,16,L16,46,85,G21,P4,primary_sequenced,mono,N20,N20,200,0,200,,-1
2,L,17,L17,54,20,I13,D18,primary_sequenced,mono,L19,L19,200,0,200,,-1
2,L,18,L18,65,91,K11,P16,primary_sequenced,pair,I12,H4,100,100,200,0.0,214
2,L,19,L19,79,13,M15,D4,primary_sequenced,density,O19,P11,100,100,200,0.0,181
2,L,20,L20,54,30,I13,F14,primary_sequenced,pair,L16,E2,100,100,200,0.0,216
2,L,21,L21,94,72,O21,N2,primary_sequenced,ratio,E13,G6,100,100,200,0.0,17
2,L,22,L22,95,30,O23,F14,primary_sequenced,pair,J18,C2,100,100,200,0.0,15
2,L,23,L23,21,22,C19,D22,primary_sequenced,mono,K4,K4,100,0,100,,-1
2,M,2,M2,46,4,G21,B10,primary_sequenced,pair,H2,M18,100,100,200,0.0,262
2,M,3,M3,50,33,I5,F20,primary_sequenced,pair,N22,O13,100,100,200,0.0,48
2,M,4,M4,51,89,I7,P12,primary_sequenced,ratio,F5,M19,50,150,200,-1.5849625007211563,149
2,M,5,M5,21,30,C19,F14,primary_sequenced,mono,O11,O11,200,0,200,,-1
2,M,6,M6,90,85,O13,P4,primary_sequenced,techrep,L21,P18,100,100,200,0.0,133
2,M,7,M7,34,1,E21,B4,primary_sequenced,mono,P16,P16,200,0,200,,-1
2,M,8,M8,22,18,C21,D14,primary_sequenced,mono,G13,G13,100,0,100,,-1
2,M,9,M9,42,67,G13,L16,primary_sequenced,pair,I8,C21,100,100,200,0.0,20
2,M,10,M10,12,43,C1,H16,primary_sequenced,pair,C20,H10,100,100,200,0.0,263
2,M,11,M11,86,78,O5,N14,primary_sequenced,techrep,A9,P4,100,100,200,0.0,49
2,M,12,M12,74,45,M5,H20,primary_sequenced,techrep,B8,H17,100,100,200,0.0,42
2,M,13,M13,42,7,G13,B16,primary_sequenced,mono,D19,D19,100,0,100,,-1
2,M,14,M14,21,92,C19,P18,primary_sequenced,pair,B6,B23,100,100,200,0.0,147
2,M,15,M15,65,49,K11,J4,primary_sequenced,mono,K19,K19,200,0,200,,-1
2,M,16,M16,61,46,K3,H22,primary_sequenced,mono,L7,L7,200,0,200,,-1
2,M,17,M17,70,51,K21,J8,primary_sequenced,pair,E15,J20,100,100,200,0.0,256
2,M,18,M18,93,51,O19,J8,primary_sequenced,density,O19,P11,50,50,100,0.0,181
2,M,19,M19,72,67,M1,L16,primary_sequenced,mono,N2,N2,200,0,200,,-1
2,M,20,M20,40,92,G9,P18,primary_sequenced,pair,I3,E6,100,100,200,0.0,185
2,M,21,M21,91,77,O15,N12,primary_sequenced,pair,O6,P7,100,100,200,0.0,292
2,M,22,M22,34,12,E21,D2,primary_sequenced,pair,C5,O4,100,100,200,0.0,273
2,M,23,M23,75,42,M7,H14,primary_sequenced,pair,J13,D8,100,100,200,0.0,213
2,N,2,N2,44,45,G17,H20,primary_sequenced,mono,G1,G1,100,0,100,,-1
2,N,3,N3,88,8,O9,B18,primary_sequenced,pair,M21,E9,100,100,200,0.0,153
2,N,4,N4,36,60,G1,L2,primary_sequenced,pair,E18,N13,100,100,200,0.0,219
2,N,5,N5,65,84,K11,P2,primary_sequenced,ratio,C24,E10,175,25,200,2.807354922057604,15
2,N,6,N6,52,73,I9,N4,primary_sequenced,pair,H19,N11,100,100,200,0.0,190
2,N,7,N7,70,43,K21,H16,primary_sequenced,mono,M16,M16,100,0,100,,-1
2,N,8,N8,25,43,E3,H16,primary_sequenced,pair,O10,G8,100,100,200,0.0,17
